id,genotype,sleep_fraction_day,sleep_fraction_night,latency_to_longest_bout_night,mean_bout_length_night,n_bouts_night,morning_anticipation,velocity_if_awake,total_distance
2020-10-16_11-33-21_107bbd|14,OmiKO_+,0.270809707416648,0.557142857142857,457.375,12.6518738073921,33,16.8147242961085,10.0361422093118,67.8024606320008
2020-10-16_11-33-21_107bbd|15,OmiKO_+,0.37197892058877,0.558730158730159,332.083333333333,15.0757409324438,27,32.5080216724966,10.7804762655481,75.9246979269377
2020-10-16_11-33-21_107bbd|16,OmiKO_+,0.387166260416076,0.471485260770975,316.583333333333,15.7854057128017,23,45.6404237597606,14.8239563798357,117.952032912526
2020-10-16_11-33-21_107bbd|17,OmiKO_+,0.598945638002381,0.783049886621315,202.208333333333,19.3706373773578,29.5,31.0524302624284,10.4193865549346,51.9926177095338
2020-10-16_11-33-21_107bbd|18,OmiKO_+,0.265533341314498,0.496428571428571,345.541666666667,11.2701017161362,31,67.7607502846244,13.5690710834337,96.6076588176008
2020-10-16_11-33-21_107bbd|19,OmiKO_+,0.305708293180659,0.529081632653061,371.666666666667,14.3560963748895,27.5,32.4726478647502,10.5271843632409,85.1592916926391
2020-10-16_11-33-21_107bbd|20,OmiKO_+,0.210475596621507,0.390136054421769,182.166666666667,9.42930555555555,29.75,49.112395271575,11.441514315413,75.252544641292
2020-10-16_11-33-27_108bbd|01,iPla_+,0.241043083900227,0.258616780045351,282,10.457415117777,18,1.43830557250367,6.21501046069072,53.3477611648874
2020-10-16_11-33-27_108bbd|02,iPla_+,0.238888888888889,0.350850340136054,229.75,9.10485491519974,28,30.1017054661505,5.88297449240754,49.6288613238346
2020-10-16_11-33-27_108bbd|03,iPla_+,0.43718820861678,0.591609977324263,73.125,12.8248717008798,34,35.6207692797104,7.15376286669194,50.5179492281374
2020-10-16_11-33-27_108bbd|04,iPla_+,0.291950113378685,0.474603174603175,538.875,13.0523221049784,26.75,27.8474379278419,6.03296395901214,51.4441051764772
2020-10-16_11-33-27_108bbd|05,iPla_+,0.424886621315193,0.612018140589569,283.208333333333,15.8314784406738,28,3.87910074885362,9.34002075730318,63.4923632293043
2020-10-16_11-33-27_108bbd|06,iPla_+,0.345578231292517,0.561281179138322,437.833333333333,13.183106724055,31.5,26.9463016465286,6.57563936860941,54.378465624404
2020-10-16_11-33-27_108bbd|08,iPla_+,0.405102040816327,0.638605442176871,429.791666666667,13.7138059111743,34.5,18.2129595657586,9.70248196122333,68.5812038916843
2020-10-16_11-33-27_108bbd|09,iPla_+,0.361281179138322,0.494359090651398,395.958333333333,14.6795246405138,24.75,34.1923114066536,8.71926195955311,74.2938169559242
2020-10-16_11-33-27_108bbd|10,iPla_+,0.269897959183673,0.461167800453515,74.25,10.8343795113572,31.5,22.4763699589792,9.38395773568475,78.9778898376578
2020-10-16_11-33-27_108bbd|11,OmiKO_+,0.270011337868481,0.489852607709751,373.958333333333,11.8227940697296,30,23.4535684703326,12.283714977075,85.7022237392098
2020-10-16_11-33-27_108bbd|12,OmiKO_+,0.457766439909297,0.718650793650794,103.5,19.2214328478821,27.75,35.7159661013506,8.44561761704689,55.4993714058239
2020-10-16_11-33-27_108bbd|13,OmiKO_+,0.434467120181406,0.744954648526077,260.375,23.2877904040404,23.25,51.803589703699,12.8622975559927,68.2912593659809
2020-10-16_11-33-27_108bbd|14,OmiKO_+,0.435884353741497,0.662925170068027,86.5,15.5719682664569,31.75,54.7680154456841,11.4017900061287,72.0601133141363
2020-10-16_11-33-27_108bbd|15,OmiKO_+,0.220634920634921,0.420521541950113,493.125,9.28933627136752,33.25,21.3337466635118,13.0162921269054,94.7911676220151
2020-10-16_11-33-27_108bbd|16,OmiKO_+,0.326643990929705,0.622562358276644,196.291666666667,13.1629927364302,34.75,45.3635904318569,10.7790118159352,69.4781560140212
2020-10-16_11-33-27_108bbd|18,OmiKO_+,0.488461756534558,0.734354609929078,197,24.8303129332541,25,76.674628072147,14.5363469331329,70.447364579163
2020-10-16_11-33-27_108bbd|19,OmiKO_+,0.375226757369615,0.654931972789116,123.25,13.1930348619711,35.75,42.5186493084336,12.1432733138057,68.9863021218514
2020-10-16_11-33-27_108bbd|20,OmiKO_+,0.0875850340136054,0.0723356009070295,429.083333333333,8.18009259259259,6,22.0612914915913,8.3109634088238,65.6991993294377
2020-10-16_11-33-31_109bbd|01,iPla_+,0.292675877218336,0.409920634920635,222.541666666667,10.4201388888889,29.5,38.5107096228724,7.67128970120217,58.1781454031361
2020-10-16_11-33-31_109bbd|02,iPla_+,0.329775697734148,0.55062358276644,65.75,12.9262667887668,32,8.06710286886458,8.01911417256239,58.3643317776157
2020-10-16_11-33-31_109bbd|03,iPla_+,0.267728586814806,0.505045351473923,274.208333333333,12.4028525641026,30.25,41.299004133085,7.99834951784291,51.9834312454493
2020-10-16_11-33-31_109bbd|04,iPla_+,0.428717192902897,0.641269841269841,266,18.7840277777778,26,30.7470258133736,8.77523458609127,62.9992816072689
2020-10-16_11-33-31_109bbd|05,iPla_+,0.351351351351351,0.453070946520728,301.791666666667,17.1262281197064,20.5,30.3037728285037,6.31748435235634,48.8751596956985
2020-10-16_11-33-31_109bbd|06,iPla_+,0.429600635352848,0.555429543521406,233,10.9781828703704,36,28.8291817822187,6.73128553590599,52.6698103254713
2020-10-16_11-33-31_109bbd|07,iPla_+,0.541102899374645,0.694897959183674,385.666666666667,13.9865252210987,36.75,23.4661718594568,6.17715315231112,43.7857746953497
2020-10-16_11-33-31_109bbd|08,iPla_+,0.250145840625365,0.397675736961451,497.458333333333,8.98700716845878,32,23.5776961090034,7.29627761751024,49.7306688330817
2020-10-16_11-33-31_109bbd|09,iPla_+,0.412675018422992,0.563151927437642,403.916666666667,12.6066736271121,32.5,18.6603763801305,9.46975253588659,62.7069255692357
2020-10-16_11-33-31_109bbd|10,iPla_+,0.429907601609886,0.630442176870748,157.083333333333,11.8306763922618,39,23.7323994990426,7.44988448347597,53.6824637895364
2020-10-16_11-33-31_109bbd|11,OmiKO_+,0.151102768653214,0.18265306122449,243.166666666667,6.98969166210546,19,42.6524808838521,11.4072245755978,78.8731015520811
2020-10-16_11-33-31_109bbd|12,OmiKO_+,0.184570035712261,0.445748299319728,260.958333333333,11.6498556232958,27.75,4.9977720742712,6.37300903322776,43.931319594042
2020-10-16_11-33-31_109bbd|13,OmiKO_+,0.256632653061225,0.445238095238095,224.041666666667,10.6768811668812,31,39.6482108826689,11.8933741564882,67.9914026403811
2020-10-16_11-33-31_109bbd|14,OmiKO_+,0.341533926648149,0.612074829931973,197.875,15.7994988368911,28.5,42.6071301472226,11.0144844329101,72.0234564366017
2020-10-16_11-33-31_109bbd|15,OmiKO_+,0.259452411994785,0.376530612244898,53.2916666666667,9.32749162793023,28.75,46.8539291856142,10.6750381040798,70.1047048501909
2020-10-16_11-33-31_109bbd|16,OmiKO_+,0.290913213536648,0.307256235827664,281.958333333333,9.69070512820513,23.5,50.8578439783874,12.5923664671277,103.984752946846
2020-10-16_11-33-31_109bbd|18,OmiKO_+,0.427451663473263,0.492006802721089,190.166666666667,10.9010858064651,33,55.4727339535514,11.8176203375581,77.2536886628658
2020-10-16_11-33-31_109bbd|19,OmiKO_+,0.375885720764129,0.728344671201814,190.25,18.8371612954946,28,27.1560441929719,8.48066043135112,56.5395334184025
2020-10-16_11-33-31_109bbd|20,OmiKO_+,0.289676687464549,0.431065759637188,418,10.1491360890068,30.25,49.8946743137395,10.1309267991785,79.7809147439924
2020-10-16_11-36-17_124bbd|11,GBA KO,0.400317442321864,0.552777777777778,464.416666666667,16.2730417917918,26.25,65.616625376,14.9656710189614,105.408038297555
2020-10-16_11-36-17_124bbd|12,GBA KO,0.309506263817244,0.457369614512472,391.75,12.3260185185185,27.25,35.1791637738653,11.4208600256743,77.5989930443233
2020-10-16_11-36-17_124bbd|13,GBA KO,0.291782769405744,0.660827664399093,253.75,16.0167043450377,30,34.2373154277041,12.9210687523134,83.6916933922652
2020-10-16_11-36-17_124bbd|14,GBA KO,0.430072710747557,0.536281179138322,295,12.8214634702138,30.5,0.146018564961968,10.8514548382506,82.3992319059896
2020-10-16_11-36-17_124bbd|15,GBA KO,0.269089053908509,0.470691609977324,375.041666666667,12.2192592592593,27.5,4.26788581575326,10.5694598151578,85.1013623873936
2020-10-16_11-36-17_124bbd|16,GBA KO,0.352134232753245,0.260827664399093,439.041666666667,9.72782390468149,18.75,8.83046092450158,12.2967577533609,94.6712334652942
2020-10-16_11-36-17_124bbd|17,GBA KO,0.448727396406099,0.672165532879819,371.708333333333,12.4258096614714,39.5,35.2162883300295,8.62320905364866,51.3809187227021
2020-10-16_11-36-17_124bbd|18,GBA KO,0.430077659996599,0.618367346938776,351.166666666667,15.6769459138802,29.75,47.4606024484215,11.5680648878039,80.7368393624316
2020-10-16_11-36-17_124bbd|19,GBA KO,0.44566634544527,0.6781179138322,183.333333333333,13.1959152334152,37.25,42.1183231858243,10.156980809865,60.4613983488207
2020-10-16_11-36-17_124bbd|20,GBA KO,0.350093532112692,0.538832199546485,114,13.8306181477968,28.5,28.3130330362498,7.9994114240007,66.3031428597336
2020-10-16_11-36-23_125bbd|11,GBA KO,0.437130513869941,0.542290249433107,417.916666666667,14.3625420168067,28.75,25.6000534588627,11.4172656940621,82.0919296749258
2020-10-16_11-36-23_125bbd|13,GBA KO,0.471760607618069,0.617800453514739,140.041666666667,13.5353918650794,33.25,33.4101255772754,12.6386862006394,69.6424212183784
2020-10-16_11-36-23_125bbd|14,GBA KO,0.478448766063915,0.498639455782313,227.375,14.7420033670034,24.75,23.8689182322571,18.7903232193745,115.398415989063
2020-10-16_11-36-23_125bbd|15,GBA KO,0.470351473922903,0.595124716553288,343,16.5961198423155,26.75,11.8778584715801,12.3888756031281,83.6848368081508
2020-10-16_11-36-23_125bbd|17,GBA KO,0.464621839210795,0.676303854875283,54.9583333333333,30.9270256916996,17.75,63.3445077884495,10.4349544526549,68.4995963279
2020-10-16_11-36-23_125bbd|18,GBA KO,0.408219954648526,0.501190476190476,370.958333333333,13.2528866832093,28,21.4859849375946,12.1271906970399,90.6641560648588
2020-10-16_11-36-23_125bbd|19,GBA KO,0.541043083900227,0.66468253968254,365.416666666667,17.613969124745,28.25,25.615777420165,8.17849653589943,53.2790397356156
2020-10-16_11-36-23_125bbd|20,GBA KO,0.404004310589303,0.640079365079365,544.916666666667,15.0186147186147,31,37.0232118811086,12.3180066266427,79.0531590680165
2020-10-23_12-16-47_101bbd|01,w1118,0.249872456209965,0.275680272108844,387.916666666667,12.4461805555556,16.5,13.1568604451752,9.25434895939874,90.7181564064012
2020-10-23_12-16-47_101bbd|02,w1118,0.457740490901876,0.621938775510204,380.708333333333,26.0581427015251,17.5,47.9688181785476,10.3520453511926,79.1155338042397
2020-10-23_12-16-47_101bbd|05,w1118,0.459724505413525,0.543990929705216,454.833333333333,14.3042027417027,28.25,24.2809039133953,12.3108225439701,87.494065537455
2020-10-23_12-16-47_101bbd|06,w1118,0.38002380817414,0.59875283446712,304.75,16.5243257414628,26.25,55.4922193231294,7.46749980624807,65.5915649636348
2020-10-23_12-16-47_101bbd|08,w1118,0.514483305935038,0.568990929705215,353.875,23.5037202380952,17.5,37.6140677235826,11.2875864736116,81.8788801914295
2020-10-23_12-16-47_101bbd|09,w1118,0.324698146363585,0.579195011337868,229.791666666667,15.3602899029982,27.25,12.3985463355542,13.0914838305676,106.757391582536
2020-10-23_12-16-47_101bbd|10,w1118,0.43914744062128,0.643140589569161,403.791666666667,19.2769870946954,24.5,62.4647454138151,11.3771002559352,80.1011261624794
2020-10-23_12-16-47_101bbd|11,Pink1KO,0.517290249433107,0.492176870748299,457.625,12.5850058162558,29,42.481862756577,9.24668652592153,59.5034419664659
2020-10-23_12-16-47_101bbd|12,Pink1KO,0.540842355875517,0.659183673469388,253.375,15.224537037037,31.75,36.7737134329045,5.71362514716682,37.9110203409041
2020-10-23_12-16-47_101bbd|13,Pink1KO,0.509154809818038,0.524546485260771,529.666666666667,10.5877327533578,36,23.6798935308016,8.79806444173091,52.6214810108061
2020-10-23_12-16-47_101bbd|14,Pink1KO,0.43954424352361,0.509977324263039,532.458333333333,12.5113805276849,29.5,14.0910264791886,7.31509245490061,57.5230706870353
2020-10-23_12-16-47_101bbd|15,Pink1KO,0.585673187571922,0.594897959183674,349.833333333333,13.6110976441859,31.25,59.7474795416512,6.54287876098798,42.1259129490333
2020-10-23_12-16-47_101bbd|16,Pink1KO,0.561476106796667,0.55640589569161,543.625,13.2812385653266,31.25,32.245849402424,9.07410214091266,57.2780033194459
2020-10-23_12-16-47_101bbd|17,Pink1KO,0.575056689342404,0.714342403628118,295.125,17.6696979717813,29.25,37.0331637533058,8.47107668830222,52.1747293239456
2020-10-23_12-16-47_101bbd|19,Pink1KO,0.63834249759084,0.714229024943311,95,16.6554857287743,31.5,48.1731105057477,7.51724318078423,40.3757530227411
2020-10-23_12-16-47_101bbd|20,Pink1KO,0.50626381724392,0.597052154195011,281.333333333333,11.8119550471524,36.75,36.0230873241457,6.48884576762311,40.408289796169
2020-10-23_12-16-57_103bbd|11,Pink1KO,0.485289949549345,0.531273036574993,322.583333333333,10.9200821811116,35.25,14.6567711715367,6.0587453585118,41.9062959484546
2020-10-23_12-16-57_103bbd|12,Pink1KO,0.386529848630875,0.48715767987753,238.083333333333,13.8686633982889,25.5,26.6604687877852,8.53940266164926,65.4712853052319
2020-10-23_12-16-57_103bbd|13,Pink1KO,0.663057649793096,0.744727891156463,137.875,16.9258747563353,32.25,43.4839221331805,8.68115537172994,45.4425302534582
2020-10-23_12-16-57_103bbd|15,Pink1KO,0.601496513803072,0.772675736961451,199.875,17.2000444613821,33.25,49.3733866991393,8.3757628673466,47.8053829423847
2020-10-23_12-16-57_103bbd|17,Pink1KO,0.630519811802052,0.709013605442177,146.916666666667,18.9336419753086,27.25,55.7249078427106,7.90999455918946,49.1017409333639
2020-10-23_12-16-57_103bbd|18,Pink1KO,0.496875710065894,0.649829931972789,287.416666666667,13.2532511254333,35.75,40.8864675911914,6.89737559528598,42.1598992871036
2020-10-23_12-16-57_103bbd|19,Pink1KO,0.582733405135763,0.697478513290455,185.5,18.8719007883879,26.75,42.3974755947379,7.1372067165538,43.0831041653782
2020-10-23_12-16-57_103bbd|20,Pink1KO,0.484999716440765,0.5808665078825,291.208333333333,16.0560515873016,26.5,27.9069311401908,8.66627878842694,57.8477186211606
2020-10-23_12-17-00_102bbd|01,w1118,0.388356669123066,0.63399285673791,423.75,16.947160777441,26.75,19.165110101402,9.25680709634174,67.4677792462912
2020-10-23_12-17-00_102bbd|02,w1118,0.40558925230996,0.684165769034526,443.541666666667,22.2096080719039,23.25,50.9330506422258,9.54836593659142,68.053686408338
2020-10-23_12-17-00_102bbd|03,w1118,0.458817527351057,0.461874255910199,269.541666666667,18.9973927875244,17.5,34.7947236200443,10.241379312918,86.2578891594193
2020-10-23_12-17-00_102bbd|04,w1118,0.461935264440791,0.61250637791258,259.25,14.6828910383598,30.5,39.8666735661719,9.15120667647243,65.1507337825942
2020-10-23_12-17-00_102bbd|05,w1118,0.219261946601667,0.32773966778162,471.916666666667,8.85849905929388,27.25,44.7014474659758,5.87201946691836,57.807768979493
2020-10-23_12-17-00_102bbd|06,w1118,0.467433818944504,0.61358353648166,385.083333333333,13.4411974474474,33.25,55.7501600724248,7.5791912258256,49.4898697756992
2020-10-23_12-17-00_102bbd|07,w1118,0.490051584377303,0.567775951017631,347.208333333333,16.3057054660316,25.25,34.1874370020113,7.75721269091801,59.7780811439587
2020-10-23_12-17-00_102bbd|08,w1118,0.373731647865767,0.747718124610239,243.75,27.8136622772843,21.5,24.8397268140424,10.3617957994381,67.0305646786336
2020-10-23_12-17-00_102bbd|09,w1118,0.408026755852843,0.502125970860026,526.208333333333,17.3585350604213,22,16.3594444652059,12.7439239027081,101.830740162024
2020-10-23_12-17-00_102bbd|10,w1118,0.420837820985205,0.589829355405635,318.041666666667,20.8421626984127,24,73.7378196498572,10.8242695492571,87.6263940649246
2020-10-23_12-17-00_102bbd|11,Pink1KO,0.472478884416983,0.593514371563014,608.166666666667,10.9206097197376,39.25,46.7264331629731,7.71470051018532,46.0733292365321
2020-10-23_12-17-00_102bbd|13,Pink1KO,0.522646108497251,0.593514371563014,267.875,12.0367079106378,36,39.18340306166,6.97333294302698,44.0029832815924
2020-10-23_12-17-00_102bbd|14,Pink1KO,0.657502409160478,0.68966494699246,87.9166666666667,13.6182966135172,37,44.3272143727177,8.97161310168229,45.9986247627957
2020-10-23_12-17-00_102bbd|15,Pink1KO,0.448614024148291,0.540053291002891,393.333333333333,12.9075943130631,30.75,52.4915203598656,6.42169323863138,48.6374541484531
2020-10-23_12-17-00_102bbd|16,Pink1KO,0.579275551272604,0.653721866318952,559.166666666667,15.8740654699706,29.75,20.4046996385253,7.25005232176779,46.2680420498456
2020-10-23_12-17-00_102bbd|17,Pink1KO,0.341250496003628,0.459663246215772,374.25,9.8496807012432,34.5,20.337077215015,4.41809322892968,40.8215553859485
2020-10-23_12-17-00_102bbd|18,Pink1KO,0.538858341363868,0.689551561879925,289.916666666667,14.8604743749352,34,43.1466072546644,5.97437654510748,36.4356740196132
2020-10-23_12-17-00_102bbd|19,Pink1KO,0.527180998809591,0.656329723907251,479.75,12.1456519578613,39,42.3133100527533,7.856592545438,46.5946169699777
2020-10-23_12-17-00_102bbd|20,Pink1KO,0.468397483135877,0.492828391632179,405.083333333333,14.910887345679,24,21.886883162519,6.94160683721686,53.4424474354724
2020-10-23_12-17-02_104bbd|01,OmiKO_+,0.241043083900227,0.474943310657596,481.875,11.8646275482898,29,38.3452923246054,9.11285382617732,74.6916887772667
2020-10-23_12-17-02_104bbd|02,OmiKO_+,0.472959183673469,0.616326530612245,223.708333333333,17.6174785230699,26,44.530928327077,12.9582677998212,81.2088384865394
2020-10-23_12-17-02_104bbd|03,OmiKO_+,0.491950113378685,0.55328798185941,323.125,13.5669642857143,30.25,56.6817309169004,9.58376591749697,63.9845520407085
2020-10-23_12-17-02_104bbd|04,OmiKO_+,0.339739229024943,0.616666666666667,141.5,19.0085872162485,24.75,73.3051000751024,10.8518090792863,74.3040072787013
2020-10-23_12-17-02_104bbd|05,OmiKO_+,0.377664399092971,0.541496598639456,236.25,12.3670076296648,31.75,41.9382561594752,11.7729871953316,88.3308554553758
2020-10-23_12-17-02_104bbd|06,OmiKO_+,0.385827664399093,0.630612244897959,250.166666666667,18.3947261072261,25,57.6393485773182,11.4502967849231,70.1435032679544
2020-10-23_12-17-02_104bbd|07,OmiKO_+,0.448412698412698,0.667687074829932,567.291666666667,16.0715331639811,30,49.1833991565577,12.2007767392199,68.4066691893943
2020-10-23_12-17-02_104bbd|08,OmiKO_+,0.344444444444444,0.541496598639456,276.708333333333,12.4392409610947,31,52.2951456478028,12.2769715052066,79.7126499149515
2020-10-23_12-17-02_104bbd|09,OmiKO_+,0.471768707482993,0.537244897959184,315.041666666667,16.6008795218619,23.75,24.1691858013917,12.5755776619872,92.5150306143753
2020-10-23_12-17-02_104bbd|10,OmiKO_+,0.41281179138322,0.635204081632653,225.458333333333,23.4878781689443,20.25,34.7073198243013,18.3121220560591,122.34974936095
2020-10-23_12-17-02_104bbd|12,gdh_+,0.42624716553288,0.690816326530612,224.083333333333,17.5064923747277,29,33.8917260434787,8.6097844315148,60.1130309090335
2020-10-23_12-17-02_104bbd|13,gdh_+,0.253798185941043,0.325340136054422,109.625,11.5649636243386,20.75,20.3669750913245,7.99457842563893,75.4770162208258
2020-10-23_12-17-02_104bbd|14,gdh_+,0.319671201814059,0.507199546485261,346.291666666667,12.3592681623932,30,45.5963437733494,9.43544802632431,79.440839986163
2020-10-23_12-17-02_104bbd|15,gdh_+,0.439399092970522,0.690986394557823,364.375,15.6659178495116,32.75,54.7361407605388,9.59436176323814,59.1028349854787
2020-10-23_12-17-02_104bbd|16,gdh_+,0.399546485260771,0.546371882086168,246.416666666667,13.1176632913702,30.75,51.0251270556538,10.6095885895986,66.7708972807623
2020-10-23_12-17-02_104bbd|17,gdh_+,0.455328798185941,0.672789115646259,226.666666666667,14.7344071316111,34.25,50.8789592540194,11.5532627585782,67.8297885660476
2020-10-23_12-17-02_104bbd|18,gdh_+,0.443877551020408,0.612244897959184,366.75,18.7929129889942,24.5,49.7210510858296,8.89699756045736,65.8778123855775
2020-10-23_12-17-02_104bbd|19,gdh_+,0.321655328798186,0.486961451247166,367.5,11.7552303981938,30.25,31.7607540309045,7.93765631469996,59.1132644770021
2020-10-23_12-17-02_104bbd|20,gdh_+,0.356916099773243,0.624092970521542,371.875,14.3994598765432,31.5,57.5318852114998,10.6360656083795,78.2776489646521
2020-10-23_12-17-07_105bbd|01,OmiKO_+,0.456209965421461,0.535971426951641,219.583333333333,19.0700120192308,22.5,31.9110289228329,10.647063876853,83.9189770245046
2020-10-23_12-17-07_105bbd|02,OmiKO_+,0.519641743665325,0.690572027892738,116.875,22.9058393575342,22,62.6571390563083,9.95571361619292,62.6242015323842
2020-10-23_12-17-07_105bbd|03,OmiKO_+,0.418627061957939,0.594421452463292,331.541666666667,23.9083639705882,18.25,46.6835409119871,10.908518164012,79.5662763223958
2020-10-23_12-17-07_105bbd|04,OmiKO_+,0.533869962020294,0.682975225352911,80.0833333333334,27.3048084886128,19.5,45.0851686191767,11.4894407718319,68.6491895683731
2020-10-23_12-17-07_105bbd|05,OmiKO_+,0.471445584982703,0.711831736492998,103.666666666667,27.099273989899,19.5,54.1206828507639,10.160093534581,64.4099808740303
2020-10-23_12-17-07_105bbd|06,OmiKO_+,0.531171067738232,0.707126254322807,33.1666666666667,22.5705227743271,22.75,46.0594139177638,11.8072149277174,66.0158354521085
2020-10-23_12-17-07_105bbd|07,OmiKO_+,0.471571906354515,0.69867906343897,107,16.5764398137782,30.5,64.9904027368766,11.2737221566364,66.9646148608989
2020-10-23_12-17-07_105bbd|08,OmiKO_+,0.372427866900969,0.603378876353535,102.041666666667,16.8099774037712,26.5,55.4995475033022,10.8538824111572,78.3082154605868
2020-10-23_12-17-07_105bbd|09,OmiKO_+,0.490164956635111,0.694200351493849,471.458333333333,16.6662276667838,30.25,43.0728118411841,11.1987208065174,64.5713955119885
2020-10-23_12-17-07_105bbd|10,OmiKO_+,0.380477297205374,0.523215601791485,225.875,15.9306098620615,27,68.3032334899807,11.0631550185998,87.7529597887645
2020-10-23_12-17-07_105bbd|11,gdh_+,0.360240349186554,0.509949543624922,407.708333333333,12.6944324357708,29.5,46.2180213188548,9.48910052369673,69.9425079389758
2020-10-23_12-17-07_105bbd|12,gdh_+,0.279292557111275,0.502296048528828,453.416666666667,12.505475058096,28.75,41.6353457975017,9.37639056875992,72.2799404560723
2020-10-23_12-17-07_105bbd|13,gdh_+,0.276798367439488,0.54566585407336,270.083333333333,13.0382488679902,30.25,34.9594112563697,9.74264667578978,74.8205014170699
2020-10-23_12-17-07_105bbd|14,gdh_+,0.42117793775863,0.678099665513918,366.666666666667,16.944366869295,29.25,18.6984066834964,9.15928475820719,61.3178196013894
2020-10-23_12-17-07_105bbd|15,gdh_+,0.480244884076866,0.594931685469698,273.5,20.129733868185,22.5,50.651141303116,10.9702905432954,76.8278136513697
2020-10-23_12-17-07_105bbd|16,gdh_+,0.444249192222663,0.509212540393446,71.7916666666667,16.6969696969697,21.75,58.0266630321361,8.97577838772671,67.0119686174758
2020-10-23_12-17-07_105bbd|17,gdh_+,0.361884246924778,0.578660921820965,419.708333333333,14.1081149193548,30.25,34.4765212358006,10.9611410833812,84.7188601054389
2020-10-23_12-17-07_105bbd|18,gdh_+,0.509608298849272,0.656386416463518,365.666666666667,17.5900309460654,27.5,49.1094760441354,8.01489920594839,51.7587940827344
2020-10-23_12-17-07_105bbd|19,gdh_+,0.319142905730968,0.563467316741312,327.833333333333,15.5623448043185,27.75,17.2639859886708,6.21185357197249,50.6566782949903
2020-10-23_12-17-07_105bbd|20,gdh_+,0.367609545944108,0.571347582062475,262.291666666667,12.557271021021,34,56.4552323674711,10.4943490271893,71.7421446518415
2020-10-23_12-17-12_106bbd|01,OmiKO_+,0.52117466976586,0.713810218978102,252.166666666667,27.199564765104,19.75,23.1554352128954,9.50763151155677,62.9670535630364
2020-10-23_12-17-12_106bbd|02,OmiKO_+,0.593967912013153,0.614468760630457,284.916666666667,17.7735371926548,27.25,38.9021450860558,11.2862650045955,67.0124027467193
2020-10-23_12-17-12_106bbd|03,OmiKO_+,0.272454152844714,0.602615349474646,222.708333333333,20.2512673729779,21,42.7742923570791,10.5386592725544,72.2133122296362
2020-10-23_12-17-12_106bbd|04,OmiKO_+,0.477408016327456,0.501870960426352,250.708333333333,17.9760971055089,20.5,45.2418071924752,12.8720206313274,97.3501095247811
2020-10-23_12-17-12_106bbd|05,OmiKO_+,0.541017064459436,0.635106021090827,368.708333333333,18.1721341706539,26.5,61.9223757585027,10.0126923879758,63.5578389026238
2020-10-23_12-17-12_106bbd|06,OmiKO_+,0.423663472985997,0.624787390860642,101.791666666667,23.278533496732,20,49.1240653356135,10.6386029133605,75.5109897385201
2020-10-23_12-17-12_106bbd|07,OmiKO_+,0.330460910482454,0.565993876856787,476.166666666667,13.3745098039216,31.25,63.5110174171821,11.9134483433212,85.5393850341165
2020-10-23_12-17-12_106bbd|08,OmiKO_+,0.49022053404388,0.741467286540424,318.291666666667,29.9596016006199,18.5,48.4914534153992,9.84679084107419,66.6017553201774
2020-10-23_12-17-12_106bbd|09,OmiKO_+,0.418164295028063,0.508787844426806,111.583333333333,15.3152991966924,25.25,55.7011879030084,11.4276326686043,85.5956186317179
2020-10-23_12-17-12_106bbd|10,OmiKO_+,0.37201655422643,0.642419775484749,259.291666666667,20.5344833030108,24,46.3271320689369,10.659659457837,76.0501684035691
2020-10-23_12-17-12_106bbd|11,gdh_+,0.3288168263507,0.554144460823223,110.958333333333,12.7981516699422,31.25,56.92542741875,8.69841693735443,65.9176046892105
2020-10-23_12-17-12_106bbd|13,gdh_+,0.452803446907421,0.611804059417168,308.125,13.4112913493573,33.25,54.0642280843918,10.844023474143,72.1039261897986
2020-10-23_12-17-12_106bbd|14,gdh_+,0.29378082657747,0.348678988547454,424.5,8.95114064614065,27.25,16.0795193389632,6.95292981608345,61.9717886272418
2020-10-23_12-17-12_106bbd|15,gdh_+,0.356822949146777,0.476811429867332,443.708333333333,10.6894385148695,32.5,52.2668411736576,8.46886800783924,65.4110083905236
2020-10-23_12-17-12_106bbd|16,gdh_+,0.353308010658201,0.477491779113278,305.333333333333,11.0783343350111,31.5,32.0818644460267,6.72531505907625,50.5282997962953
2020-10-23_12-17-12_106bbd|17,gdh_+,0.399115596122229,0.378954529992063,207.25,10.6856172839506,25.5,44.5514170049097,12.1754768292642,96.1549582441766
2020-10-23_12-17-12_106bbd|18,gdh_+,0.305969726174953,0.404581018256038,369.125,12.0389339981007,24.75,63.6566852363739,12.7000396295023,104.138967228999
2020-10-23_12-17-12_106bbd|19,gdh_+,0.3451442825557,0.326681029595192,350.083333333333,8.5137908496732,28.25,44.6183311181903,9.95258761661012,72.5818676078558
2020-10-23_12-17-12_106bbd|20,gdh_+,0.393219570270424,0.467570019276562,224.416666666667,12.6962292834605,27.25,48.8373763537313,7.75191785294752,63.4016210432993
2020-10-23_12-17-15_107bbd|01,GBA KO,0.381433354139477,0.529591836734694,583.458333333333,12.0532987140746,32.25,19.402267919916,10.9646180252865,75.1805121848469
2020-10-23_12-17-15_107bbd|02,GBA KO,0.482256235827664,0.554478458049887,457.208333333333,15.3610764809903,26,30.3946967596201,17.8926174767254,98.5500149097277
2020-10-23_12-17-15_107bbd|03,GBA KO,0.385805793322374,0.542207608141051,429.958333333333,22.2282608695652,18.25,40.6324547695578,7.49156608014488,65.6219814650935
